Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cystophora,cristata,75.75,33.25,1703:353:3,0.25
Cystophora,cristata,75.75,33.75,1703:353:4,0.23
Cystophora,cristata,75.75,34.25,1703:354:3,0.21
Cystophora,cristata,76.25,30.25,1703:360:1,0.3
Cystophora,cristata,76.25,30.75,1703:360:2,0.3
Cystophora,cristata,76.75,30.25,1703:360:3,0.25
Cystophora,cristata,76.75,30.75,1703:360:4,0.25
Cystophora,cristata,76.25,31.25,1703:361:1,0.31
Cystophora,cristata,76.25,31.75,1703:361:2,0.3
Cystophora,cristata,76.75,31.25,1703:361:3,0.25
Cystophora,cristata,76.75,31.75,1703:361:4,0.26
Cystophora,cristata,76.25,32.25,1703:362:1,0.29
Cystophora,cristata,76.25,32.75,1703:362:2,0.29
Cystophora,cristata,76.75,32.25,1703:362:3,0.22
Cystophora,cristata,76.75,32.75,1703:362:4,0.21
Cystophora,cristata,76.25,33.25,1703:363:1,0.28
Cystophora,cristata,76.25,33.75,1703:363:2,0.27
Cystophora,cristata,76.25,34.25,1703:364:1,0.27
Cystophora,cristata,76.25,34.75,1703:364:2,0.27
Cystophora,cristata,77.25,30.25,1703:370:1,0.2
Cystophora,cristata,77.25,30.75,1703:370:2,0.2
Cystophora,cristata,77.75,30.25,1703:370:3,0.2
Cystophora,cristata,75.75,37.75,1703:457:4,0.2
Cystophora,cristata,75.25,38.75,1703:458:2,0.2
Cystophora,cristata,75.75,38.25,1703:458:3,0.21
Cystophora,cristata,75.75,38.75,1703:458:4,0.24
Cystophora,cristata,75.25,39.25,1703:459:1,0.2
Cystophora,cristata,75.25,39.75,1703:459:2,0.2
Cystophora,cristata,75.75,39.25,1703:459:3,0.25
Cystophora,cristata,75.75,39.75,1703:459:4,0.28
Cystophora,cristata,76.25,35.25,1703:465:1,0.27
Cystophora,cristata,76.25,35.75,1703:465:2,0.26
Cystophora,cristata,76.25,36.25,1703:466:1,0.25
Cystophora,cristata,76.25,36.75,1703:466:2,0.24
Cystophora,cristata,76.25,37.25,1703:467:1,0.25
Cystophora,cristata,76.25,37.75,1703:467:2,0.24
Cystophora,cristata,76.25,38.25,1703:468:1,0.23
Cystophora,cristata,76.25,38.75,1703:468:2,0.24
Cystophora,cristata,76.75,38.75,1703:468:4,0.2
Cystophora,cristata,76.25,39.25,1703:469:1,0.23
Cystophora,cristata,76.25,39.75,1703:469:2,0.24
Cystophora,cristata,76.75,39.25,1703:469:3,0.2
Cystophora,cristata,76.75,39.75,1703:469:4,0.2
Cystophora,cristata,77.75,38.75,1703:478:4,0.2
Cystophora,cristata,71.25,40.25,1704:110:1,0.3
Cystophora,cristata,71.25,40.75,1704:110:2,0.26
Cystophora,cristata,71.75,40.25,1704:110:3,0.34
Cystophora,cristata,71.75,40.75,1704:110:4,0.33
Cystophora,cristata,71.25,41.25,1704:111:1,0.2
Cystophora,cristata,71.75,41.25,1704:111:3,0.3
Cystophora,cristata,71.75,41.75,1704:111:4,0.28
Cystophora,cristata,71.75,42.25,1704:112:3,0.26
Cystophora,cristata,71.75,42.75,1704:112:4,0.25
Cystophora,cristata,71.75,43.25,1704:113:3,0.25
Cystophora,cristata,71.75,43.75,1704:113:4,0.24
Cystophora,cristata,72.25,40.25,1704:120:1,0.33
Cystophora,cristata,72.25,40.75,1704:120:2,0.33
Cystophora,cristata,72.75,40.25,1704:120:3,0.33
Cystophora,cristata,72.75,40.75,1704:120:4,0.34
Cystophora,cristata,72.25,41.25,1704:121:1,0.31
Cystophora,cristata,72.25,41.75,1704:121:2,0.28
Cystophora,cristata,72.75,41.25,1704:121:3,0.34
Cystophora,cristata,72.75,41.75,1704:121:4,0.33
Cystophora,cristata,72.25,42.25,1704:122:1,0.27
Cystophora,cristata,72.25,42.75,1704:122:2,0.26
Cystophora,cristata,72.75,42.25,1704:122:3,0.31
Cystophora,cristata,72.75,42.75,1704:122:4,0.29
Cystophora,cristata,72.25,43.25,1704:123:1,0.26
Cystophora,cristata,72.25,43.75,1704:123:2,0.26
Cystophora,cristata,72.75,43.25,1704:123:3,0.29
Cystophora,cristata,72.75,43.75,1704:123:4,0.28
Cystophora,cristata,72.25,44.25,1704:124:1,0.27
Cystophora,cristata,72.25,44.75,1704:124:2,0.27
Cystophora,cristata,72.75,44.25,1704:124:3,0.29
Cystophora,cristata,72.75,44.75,1704:124:4,0.29
Cystophora,cristata,73.25,40.25,1704:130:1,0.31
Cystophora,cristata,73.25,40.75,1704:130:2,0.32
Cystophora,cristata,73.75,40.25,1704:130:3,0.26
Cystophora,cristata,73.75,40.75,1704:130:4,0.28
Cystophora,cristata,73.25,41.25,1704:131:1,0.31
Cystophora,cristata,73.25,41.75,1704:131:2,0.31
Cystophora,cristata,73.75,41.25,1704:131:3,0.29
Cystophora,cristata,73.75,41.75,1704:131:4,0.29
Cystophora,cristata,73.25,42.25,1704:132:1,0.32
Cystophora,cristata,73.25,42.75,1704:132:2,0.33
Cystophora,cristata,73.75,42.25,1704:132:3,0.32
Cystophora,cristata,73.75,42.75,1704:132:4,0.34
Cystophora,cristata,73.25,43.25,1704:133:1,0.33
Cystophora,cristata,73.25,43.75,1704:133:2,0.33
Cystophora,cristata,73.75,43.25,1704:133:3,0.35
Cystophora,cristata,73.75,43.75,1704:133:4,0.36
Cystophora,cristata,73.25,44.25,1704:134:1,0.33
Cystophora,cristata,73.25,44.75,1704:134:2,0.34
Cystophora,cristata,73.75,44.25,1704:134:3,0.35
Cystophora,cristata,73.75,44.75,1704:134:4,0.34
Cystophora,cristata,74.25,40.25,1704:140:1,0.21
Cystophora,cristata,74.25,40.75,1704:140:2,0.22
Cystophora,cristata,74.25,41.25,1704:141:1,0.22
Cystophora,cristata,74.25,41.75,1704:141:2,0.24
Cystophora,cristata,74.25,42.25,1704:142:1,0.26
Cystophora,cristata,74.25,42.75,1704:142:2,0.27
Cystophora,cristata,74.75,42.25,1704:142:3,0.2
Cystophora,cristata,74.75,42.75,1704:142:4,0.24
Cystophora,cristata,74.25,43.25,1704:143:1,0.3
Cystophora,cristata,74.25,43.75,1704:143:2,0.32
Cystophora,cristata,74.75,43.25,1704:143:3,0.28
Cystophora,cristata,74.75,43.75,1704:143:4,0.29
Cystophora,cristata,74.25,44.25,1704:144:1,0.33
Cystophora,cristata,74.25,44.75,1704:144:2,0.32
Cystophora,cristata,74.75,44.25,1704:144:3,0.3
Cystophora,cristata,74.75,44.75,1704:144:4,0.29
Cystophora,cristata,72.25,45.25,1704:225:1,0.27
Cystophora,cristata,72.25,45.75,1704:225:2,0.26
Cystophora,cristata,72.75,45.25,1704:225:3,0.29
Cystophora,cristata,72.75,45.75,1704:225:4,0.29
Cystophora,cristata,72.25,46.25,1704:226:1,0.26
Cystophora,cristata,72.25,46.75,1704:226:2,0.25
Cystophora,cristata,72.75,46.25,1704:226:3,0.26
Cystophora,cristata,72.75,46.75,1704:226:4,0.25
Cystophora,cristata,72.25,47.25,1704:227:1,0.22
Cystophora,cristata,72.25,47.75,1704:227:2,0.2
Cystophora,cristata,72.75,47.25,1704:227:3,0.27
Cystophora,cristata,72.75,47.75,1704:227:4,0.26
Cystophora,cristata,72.75,48.25,1704:228:3,0.23
Cystophora,cristata,72.75,48.75,1704:228:4,0.21
Cystophora,cristata,72.75,49.25,1704:229:3,0.2
Cystophora,cristata,73.25,45.25,1704:235:1,0.34
Cystophora,cristata,73.25,45.75,1704:235:2,0.32
Cystophora,cristata,73.75,45.25,1704:235:3,0.33
Cystophora,cristata,73.75,45.75,1704:235:4,0.31
Cystophora,cristata,73.25,46.25,1704:236:1,0.31
Cystophora,cristata,73.25,46.75,1704:236:2,0.31
Cystophora,cristata,73.75,46.25,1704:236:3,0.3
Cystophora,cristata,73.75,46.75,1704:236:4,0.29
Cystophora,cristata,73.25,47.25,1704:237:1,0.3
Cystophora,cristata,73.25,47.75,1704:237:2,0.29
Cystophora,cristata,73.75,47.25,1704:237:3,0.27
Cystophora,cristata,73.75,47.75,1704:237:4,0.26
Cystophora,cristata,73.25,48.25,1704:238:1,0.27
Cystophora,cristata,73.25,48.75,1704:238:2,0.25
Cystophora,cristata,73.75,48.25,1704:238:3,0.24
Cystophora,cristata,73.75,48.75,1704:238:4,0.22
Cystophora,cristata,73.25,49.25,1704:239:1,0.25
Cystophora,cristata,73.25,49.75,1704:239:2,0.25
Cystophora,cristata,73.75,49.25,1704:239:3,0.21
Cystophora,cristata,73.75,49.75,1704:239:4,0.21
Cystophora,cristata,74.25,45.25,1704:245:1,0.31
Cystophora,cristata,74.25,45.75,1704:245:2,0.29
Cystophora,cristata,74.75,45.25,1704:245:3,0.28
Cystophora,cristata,74.75,45.75,1704:245:4,0.28
Cystophora,cristata,74.25,46.25,1704:246:1,0.26
Cystophora,cristata,74.25,46.75,1704:246:2,0.24
Cystophora,cristata,74.75,46.25,1704:246:3,0.26
Cystophora,cristata,74.75,46.75,1704:246:4,0.21
Cystophora,cristata,74.25,47.25,1704:247:1,0.25
Cystophora,cristata,74.25,47.75,1704:247:2,0.26
Cystophora,cristata,74.75,47.25,1704:247:3,0.21
Cystophora,cristata,74.75,47.75,1704:247:4,0.23
Cystophora,cristata,74.25,48.25,1704:248:1,0.22
Cystophora,cristata,74.75,48.25,1704:248:3,0.23
Cystophora,cristata,74.75,48.75,1704:248:4,0.21
Cystophora,cristata,75.75,40.25,1704:350:3,0.26
Cystophora,cristata,75.75,40.75,1704:350:4,0.26
Cystophora,cristata,75.25,41.25,1704:351:1,0.2
Cystophora,cristata,75.25,41.75,1704:351:2,0.21
Cystophora,cristata,75.75,41.25,1704:351:3,0.26
Cystophora,cristata,75.75,41.75,1704:351:4,0.27
Cystophora,cristata,75.25,42.25,1704:352:1,0.24
Cystophora,cristata,75.25,42.75,1704:352:2,0.29
Cystophora,cristata,75.75,42.25,1704:352:3,0.31
Cystophora,cristata,75.75,42.75,1704:352:4,0.32
Cystophora,cristata,75.25,43.25,1704:353:1,0.31
Cystophora,cristata,75.25,43.75,1704:353:2,0.31
Cystophora,cristata,75.75,43.25,1704:353:3,0.31
Cystophora,cristata,75.75,43.75,1704:353:4,0.3
Cystophora,cristata,75.25,44.25,1704:354:1,0.3
Cystophora,cristata,75.25,44.75,1704:354:2,0.29
Cystophora,cristata,75.75,44.25,1704:354:3,0.29
Cystophora,cristata,75.75,44.75,1704:354:4,0.27
Cystophora,cristata,76.25,40.25,1704:360:1,0.24
Cystophora,cristata,76.25,40.75,1704:360:2,0.26
Cystophora,cristata,76.75,40.25,1704:360:3,0.2
Cystophora,cristata,76.75,40.75,1704:360:4,0.2
Cystophora,cristata,76.25,41.25,1704:361:1,0.26
Cystophora,cristata,76.25,41.75,1704:361:2,0.27
Cystophora,cristata,76.75,41.25,1704:361:3,0.21
Cystophora,cristata,76.75,41.75,1704:361:4,0.21
Cystophora,cristata,76.25,42.25,1704:362:1,0.27
Cystophora,cristata,76.25,42.75,1704:362:2,0.28
Cystophora,cristata,76.75,42.25,1704:362:3,0.21
Cystophora,cristata,76.75,42.75,1704:362:4,0.22
Cystophora,cristata,76.25,43.25,1704:363:1,0.28
Cystophora,cristata,76.25,43.75,1704:363:2,0.27
Cystophora,cristata,76.75,43.25,1704:363:3,0.22
Cystophora,cristata,76.75,43.75,1704:363:4,0.23
Cystophora,cristata,76.25,44.25,1704:364:1,0.24
Cystophora,cristata,76.25,44.75,1704:364:2,0.25
Cystophora,cristata,76.75,44.25,1704:364:3,0.24
Cystophora,cristata,76.75,44.75,1704:364:4,0.27
Cystophora,cristata,77.25,41.25,1704:371:1,0.21
Cystophora,cristata,77.25,41.75,1704:371:2,0.23
Cystophora,cristata,77.75,41.75,1704:371:4,0.21
Cystophora,cristata,77.25,42.25,1704:372:1,0.24
Cystophora,cristata,77.25,42.75,1704:372:2,0.24
Cystophora,cristata,77.75,42.25,1704:372:3,0.21
Cystophora,cristata,77.75,42.75,1704:372:4,0.21
Cystophora,cristata,77.25,43.25,1704:373:1,0.23
Cystophora,cristata,77.25,43.75,1704:373:2,0.24
Cystophora,cristata,77.75,43.25,1704:373:3,0.23
Cystophora,cristata,77.75,43.75,1704:373:4,0.27
Cystophora,cristata,77.25,44.25,1704:374:1,0.27
Cystophora,cristata,77.25,44.75,1704:374:2,0.27
Cystophora,cristata,77.75,44.25,1704:374:3,0.3
Cystophora,cristata,77.75,44.75,1704:374:4,0.29
Cystophora,cristata,78.25,43.75,1704:383:2,0.2
Cystophora,cristata,78.25,44.25,1704:384:1,0.22
Cystophora,cristata,78.25,44.75,1704:384:2,0.24
Cystophora,cristata,75.25,45.25,1704:455:1,0.29
Cystophora,cristata,75.25,45.75,1704:455:2,0.3
Cystophora,cristata,75.75,45.25,1704:455:3,0.27
Cystophora,cristata,75.75,45.75,1704:455:4,0.29
Cystophora,cristata,75.25,46.25,1704:456:1,0.28
Cystophora,cristata,75.25,46.75,1704:456:2,0.26
Cystophora,cristata,75.75,46.25,1704:456:3,0.29
Cystophora,cristata,75.75,46.75,1704:456:4,0.28
Cystophora,cristata,75.25,47.25,1704:457:1,0.26
Cystophora,cristata,75.25,47.75,1704:457:2,0.26
Cystophora,cristata,75.75,47.25,1704:457:3,0.26
Cystophora,cristata,75.75,47.75,1704:457:4,0.25
Cystophora,cristata,75.25,48.25,1704:458:1,0.26
Cystophora,cristata,75.25,48.75,1704:458:2,0.25
Cystophora,cristata,75.75,48.25,1704:458:3,0.24
Cystophora,cristata,75.75,48.75,1704:458:4,0.23
Cystophora,cristata,75.25,49.25,1704:459:1,0.24
Cystophora,cristata,75.25,49.75,1704:459:2,0.23
Cystophora,cristata,75.75,49.25,1704:459:3,0.24
Cystophora,cristata,75.75,49.75,1704:459:4,0.24
Cystophora,cristata,76.25,45.25,1704:465:1,0.26
Cystophora,cristata,76.25,45.75,1704:465:2,0.24
Cystophora,cristata,76.75,45.25,1704:465:3,0.27
Cystophora,cristata,76.75,45.75,1704:465:4,0.27
Cystophora,cristata,76.25,46.25,1704:466:1,0.23
Cystophora,cristata,76.75,46.25,1704:466:3,0.25
Cystophora,cristata,76.75,46.75,1704:466:4,0.2
Cystophora,cristata,76.75,47.25,1704:467:3,0.2
Cystophora,cristata,76.75,47.75,1704:467:4,0.21
Cystophora,cristata,76.25,48.25,1704:468:1,0.2
Cystophora,cristata,76.25,48.75,1704:468:2,0.21
Cystophora,cristata,76.75,48.25,1704:468:3,0.23
Cystophora,cristata,76.75,48.75,1704:468:4,0.24
Cystophora,cristata,76.25,49.25,1704:469:1,0.22
Cystophora,cristata,76.25,49.75,1704:469:2,0.24
Cystophora,cristata,76.75,49.25,1704:469:3,0.25
Cystophora,cristata,76.75,49.75,1704:469:4,0.29
Cystophora,cristata,77.25,45.25,1704:475:1,0.24
Cystophora,cristata,77.25,45.75,1704:475:2,0.24
Cystophora,cristata,77.75,45.25,1704:475:3,0.25
Cystophora,cristata,77.75,45.75,1704:475:4,0.26
Cystophora,cristata,77.25,46.25,1704:476:1,0.24
Cystophora,cristata,77.25,46.75,1704:476:2,0.25
Cystophora,cristata,77.75,46.25,1704:476:3,0.25
Cystophora,cristata,77.75,46.75,1704:476:4,0.24
Cystophora,cristata,77.25,47.25,1704:477:1,0.25
Cystophora,cristata,77.25,47.75,1704:477:2,0.25
Cystophora,cristata,77.75,47.25,1704:477:3,0.24
Cystophora,cristata,77.75,47.75,1704:477:4,0.24
Cystophora,cristata,77.25,48.25,1704:478:1,0.24
Cystophora,cristata,77.25,48.75,1704:478:2,0.28
Cystophora,cristata,77.75,48.25,1704:478:3,0.27
Cystophora,cristata,77.75,48.75,1704:478:4,0.3
Cystophora,cristata,77.25,49.25,1704:479:1,0.31
Cystophora,cristata,77.25,49.75,1704:479:2,0.32
Cystophora,cristata,77.75,49.25,1704:479:3,0.3
Cystophora,cristata,77.75,49.75,1704:479:4,0.26
Cystophora,cristata,78.25,45.25,1704:485:1,0.24
Cystophora,cristata,78.25,45.75,1704:485:2,0.22
Cystophora,cristata,78.25,46.25,1704:486:1,0.21
Cystophora,cristata,78.25,46.75,1704:486:2,0.22
Cystophora,cristata,78.25,47.25,1704:487:1,0.23
Cystophora,cristata,78.25,47.75,1704:487:2,0.24
Cystophora,cristata,78.25,48.25,1704:488:1,0.23
Cystophora,cristata,78.25,48.75,1704:488:2,0.21
Cystophora,cristata,78.75,48.25,1704:488:3,0.2
Cystophora,cristata,78.75,48.75,1704:488:4,0.2
Cystophora,cristata,78.25,49.25,1704:489:1,0.2
Cystophora,cristata,78.75,49.25,1704:489:3,0.2
Cystophora,cristata,73.25,50.25,1705:130:1,0.24
Cystophora,cristata,73.25,50.75,1705:130:2,0.21
Cystophora,cristata,73.75,50.25,1705:130:3,0.21
Cystophora,cristata,73.75,50.75,1705:130:4,0.22
Cystophora,cristata,73.75,51.25,1705:131:3,0.22
Cystophora,cristata,73.75,51.75,1705:131:4,0.2
Cystophora,cristata,74.25,51.75,1705:141:2,0.22
Cystophora,cristata,74.25,52.25,1705:142:1,0.22
Cystophora,cristata,74.25,52.75,1705:142:2,0.2
Cystophora,cristata,74.75,53.25,1705:143:3,0.21
Cystophora,cristata,74.75,53.75,1705:143:4,0.2
Cystophora,cristata,75.25,50.25,1705:350:1,0.21
Cystophora,cristata,75.75,50.25,1705:350:3,0.26
Cystophora,cristata,75.75,50.75,1705:350:4,0.25
Cystophora,cristata,75.75,51.25,1705:351:3,0.2
Cystophora,cristata,75.25,53.75,1705:353:2,0.2
Cystophora,cristata,76.25,50.25,1705:360:1,0.26
Cystophora,cristata,76.25,50.75,1705:360:2,0.28
Cystophora,cristata,76.75,50.25,1705:360:3,0.32
Cystophora,cristata,76.75,50.75,1705:360:4,0.32
Cystophora,cristata,76.25,51.25,1705:361:1,0.28
Cystophora,cristata,76.25,51.75,1705:361:2,0.27
Cystophora,cristata,76.75,51.25,1705:361:3,0.33
Cystophora,cristata,76.75,51.75,1705:361:4,0.34
Cystophora,cristata,76.25,52.25,1705:362:1,0.22
Cystophora,cristata,76.75,52.25,1705:362:3,0.32
Cystophora,cristata,76.75,52.75,1705:362:4,0.29
Cystophora,cristata,76.75,53.25,1705:363:3,0.26
Cystophora,cristata,76.75,53.75,1705:363:4,0.22
Cystophora,cristata,76.75,54.25,1705:364:3,0.2
Cystophora,cristata,77.25,50.25,1705:370:1,0.32
Cystophora,cristata,77.25,50.75,1705:370:2,0.33
Cystophora,cristata,77.75,50.25,1705:370:3,0.24
Cystophora,cristata,77.75,50.75,1705:370:4,0.23
Cystophora,cristata,77.25,51.25,1705:371:1,0.34
Cystophora,cristata,77.25,51.75,1705:371:2,0.34
Cystophora,cristata,77.75,51.25,1705:371:3,0.23
Cystophora,cristata,77.75,51.75,1705:371:4,0.24
Cystophora,cristata,77.25,52.25,1705:372:1,0.34
Cystophora,cristata,77.25,52.75,1705:372:2,0.34
Cystophora,cristata,77.75,52.25,1705:372:3,0.24
Cystophora,cristata,77.75,52.75,1705:372:4,0.24
Cystophora,cristata,77.25,53.25,1705:373:1,0.34
Cystophora,cristata,77.25,53.75,1705:373:2,0.32
Cystophora,cristata,77.75,53.25,1705:373:3,0.24
Cystophora,cristata,77.75,53.75,1705:373:4,0.25
Cystophora,cristata,77.25,54.25,1705:374:1,0.27
Cystophora,cristata,77.25,54.75,1705:374:2,0.21
Cystophora,cristata,77.75,54.25,1705:374:3,0.27
Cystophora,cristata,77.75,54.75,1705:374:4,0.28
Cystophora,cristata,78.75,50.75,1705:380:4,0.2
Cystophora,cristata,78.25,51.25,1705:381:1,0.2
Cystophora,cristata,78.25,52.75,1705:382:2,0.2
Cystophora,cristata,78.25,53.25,1705:383:1,0.22
Cystophora,cristata,78.25,53.75,1705:383:2,0.21
Cystophora,cristata,78.25,54.25,1705:384:1,0.2
Cystophora,cristata,76.75,59.75,1705:469:4,0.21
Cystophora,cristata,77.25,55.25,1705:475:1,0.2
Cystophora,cristata,77.75,55.25,1705:475:3,0.27
Cystophora,cristata,77.75,55.75,1705:475:4,0.26
Cystophora,cristata,77.75,56.25,1705:476:3,0.23
Cystophora,cristata,77.75,56.75,1705:476:4,0.2
Cystophora,cristata,77.75,57.25,1705:477:3,0.21
Cystophora,cristata,77.25,58.75,1705:478:2,0.2
Cystophora,cristata,77.75,58.25,1705:478:3,0.2
Cystophora,cristata,77.75,58.75,1705:478:4,0.23
Cystophora,cristata,77.25,59.25,1705:479:1,0.23
Cystophora,cristata,77.25,59.75,1705:479:2,0.24
Cystophora,cristata,77.75,59.25,1705:479:3,0.26
Cystophora,cristata,77.75,59.75,1705:479:4,0.29
Cystophora,cristata,75.25,62.75,1706:352:2,0.21
Cystophora,cristata,75.25,63.25,1706:353:1,0.23
Cystophora,cristata,77.25,60.25,1706:370:1,0.22
Cystophora,cristata,77.25,60.75,1706:370:2,0.23
Cystophora,cristata,77.75,60.25,1706:370:3,0.28
Cystophora,cristata,77.75,60.75,1706:370:4,0.28
Cystophora,cristata,77.25,61.25,1706:371:1,0.2
Cystophora,cristata,77.25,61.75,1706:371:2,0.2
Cystophora,cristata,77.75,61.25,1706:371:3,0.27
Cystophora,cristata,77.75,61.75,1706:371:4,0.27
Cystophora,cristata,77.75,62.25,1706:372:3,0.26
Cystophora,cristata,77.75,62.75,1706:372:4,0.24
Cystophora,cristata,77.75,63.25,1706:373:3,0.24
Cystophora,cristata,77.75,63.75,1706:373:4,0.23
Cystophora,cristata,77.75,64.25,1706:374:3,0.23
Cystophora,cristata,77.75,64.75,1706:374:4,0.23
Cystophora,cristata,78.25,61.25,1706:381:1,0.2
Cystophora,cristata,78.25,61.75,1706:381:2,0.21
Cystophora,cristata,78.25,62.25,1706:382:1,0.22
Cystophora,cristata,78.25,62.75,1706:382:2,0.22
Cystophora,cristata,78.25,63.25,1706:383:1,0.22
Cystophora,cristata,78.25,63.75,1706:383:2,0.22
Cystophora,cristata,78.25,64.25,1706:384:1,0.22
Cystophora,cristata,78.25,64.75,1706:384:2,0.22
Cystophora,cristata,75.75,66.75,1706:456:4,0.2
Cystophora,cristata,75.75,67.25,1706:457:3,0.2
Cystophora,cristata,75.75,67.75,1706:457:4,0.21
Cystophora,cristata,77.75,65.25,1706:475:3,0.25
Cystophora,cristata,77.75,65.75,1706:475:4,0.25
Cystophora,cristata,77.75,66.25,1706:476:3,0.26
Cystophora,cristata,77.75,66.75,1706:476:4,0.26
Cystophora,cristata,77.25,67.75,1706:477:2,0.23
Cystophora,cristata,77.75,67.25,1706:477:3,0.28
Cystophora,cristata,77.75,67.75,1706:477:4,0.31
Cystophora,cristata,78.25,65.25,1706:485:1,0.22
Cystophora,cristata,78.25,65.75,1706:485:2,0.22
Cystophora,cristata,78.25,66.25,1706:486:1,0.22
Cystophora,cristata,78.25,66.75,1706:486:2,0.22
Cystophora,cristata,78.25,67.25,1706:487:1,0.23
Cystophora,cristata,78.25,67.75,1706:487:2,0.24
Cystophora,cristata,80.25,3.75,1800:103:2,0.23
Cystophora,cristata,80.25,4.25,1800:104:1,0.3
Cystophora,cristata,80.25,4.75,1800:104:2,0.37
Cystophora,cristata,80.25,5.25,1800:205:1,0.33
Cystophora,cristata,80.25,5.75,1800:205:2,0.34
Cystophora,cristata,80.25,6.25,1800:206:1,0.31
Cystophora,cristata,80.25,6.75,1800:206:2,0.3
Cystophora,cristata,80.25,7.25,1800:207:1,0.3
Cystophora,cristata,80.25,7.75,1800:207:2,0.31
Cystophora,cristata,80.25,8.25,1800:208:1,0.32
Cystophora,cristata,80.25,8.75,1800:208:2,0.34
Cystophora,cristata,80.25,9.25,1800:209:1,0.36
Cystophora,cristata,80.25,9.75,1800:209:2,0.35
Cystophora,cristata,80.25,10.25,1801:100:1,0.37
Cystophora,cristata,80.25,10.75,1801:100:2,0.31
Cystophora,cristata,80.25,11.25,1801:101:1,0.2
Cystophora,cristata,80.75,12.75,1801:102:4,0.22
Cystophora,cristata,80.75,13.25,1801:103:3,0.27
Cystophora,cristata,80.75,13.75,1801:103:4,0.26
Cystophora,cristata,80.75,14.25,1801:104:3,0.24
Cystophora,cristata,80.75,14.75,1801:104:4,0.27
Cystophora,cristata,80.75,15.25,1801:205:3,0.38
Cystophora,cristata,80.75,15.75,1801:205:4,0.38
Cystophora,cristata,80.25,16.25,1801:206:1,0.2
Cystophora,cristata,80.75,16.25,1801:206:3,0.34
Cystophora,cristata,80.75,16.75,1801:206:4,0.23
Cystophora,cristata,12.75,-17.75,7101:227:4,0.2
Cystophora,cristata,13.25,-17.75,7101:237:2,0.22
Cystophora,cristata,13.75,-17.75,7101:237:4,0.23
Cystophora,cristata,14.25,-17.75,7101:247:2,0.23
Cystophora,cristata,14.75,-17.75,7101:247:4,0.22
Cystophora,cristata,14.75,-18.25,7101:248:3,0.2
Cystophora,cristata,15.25,-17.75,7101:457:2,0.22
Cystophora,cristata,15.75,-17.75,7101:457:4,0.23
Cystophora,cristata,15.25,-18.25,7101:458:1,0.21
Cystophora,cristata,15.75,-18.25,7101:458:3,0.2
Cystophora,cristata,16.25,-17.75,7101:467:2,0.21
Cystophora,cristata,16.75,-17.75,7101:467:4,0.23
Cystophora,cristata,16.25,-18.25,7101:468:1,0.21
Cystophora,cristata,16.75,-18.25,7101:468:3,0.22
Cystophora,cristata,16.75,-18.75,7101:468:4,0.2
Cystophora,cristata,17.25,-17.25,7101:477:1,0.21
Cystophora,cristata,17.25,-17.75,7101:477:2,0.24
Cystophora,cristata,17.75,-17.25,7101:477:3,0.23
Cystophora,cristata,17.75,-17.75,7101:477:4,0.24
Cystophora,cristata,17.25,-18.25,7101:478:1,0.23
Cystophora,cristata,17.25,-18.75,7101:478:2,0.21
Cystophora,cristata,17.75,-18.25,7101:478:3,0.23
Cystophora,cristata,17.75,-18.75,7101:478:4,0.23
Cystophora,cristata,17.25,-19.25,7101:479:1,0.2
Cystophora,cristata,17.25,-19.75,7101:479:2,0.2
Cystophora,cristata,17.75,-19.25,7101:479:3,0.22
Cystophora,cristata,17.75,-19.75,7101:479:4,0.21
Cystophora,cristata,18.25,-17.75,7101:487:2,0.23
Cystophora,cristata,18.75,-17.75,7101:487:4,0.23
Cystophora,cristata,18.25,-18.25,7101:488:1,0.25
Cystophora,cristata,18.25,-18.75,7101:488:2,0.25
Cystophora,cristata,18.75,-18.25,7101:488:3,0.26
Cystophora,cristata,18.75,-18.75,7101:488:4,0.26
Cystophora,cristata,18.25,-19.25,7101:489:1,0.24
Cystophora,cristata,18.25,-19.75,7101:489:2,0.23
Cystophora,cristata,18.75,-19.25,7101:489:3,0.25
Cystophora,cristata,18.75,-19.75,7101:489:4,0.23
Cystophora,cristata,19.25,-17.75,7101:497:2,0.21
