Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pagophilus,groenlandicus,65.75,-8.75,7600:458:4,0.91
Pagophilus,groenlandicus,65.25,-9.25,7600:459:1,0.91
Pagophilus,groenlandicus,65.25,-9.75,7600:459:2,0.91
Pagophilus,groenlandicus,65.75,-9.25,7600:459:3,0.91
Pagophilus,groenlandicus,65.75,-9.75,7600:459:4,0.91
Pagophilus,groenlandicus,66.25,-8.25,7600:468:1,0.87
Pagophilus,groenlandicus,66.25,-8.75,7600:468:2,0.91
Pagophilus,groenlandicus,66.75,-8.25,7600:468:3,0.81
Pagophilus,groenlandicus,66.75,-8.75,7600:468:4,0.83
Pagophilus,groenlandicus,66.25,-9.25,7600:469:1,0.91
Pagophilus,groenlandicus,66.25,-9.75,7600:469:2,0.92
Pagophilus,groenlandicus,66.75,-9.25,7600:469:3,0.84
Pagophilus,groenlandicus,66.75,-9.75,7600:469:4,0.85
Pagophilus,groenlandicus,67.25,-7.75,7600:477:2,0.8
Pagophilus,groenlandicus,67.25,-8.25,7600:478:1,0.82
Pagophilus,groenlandicus,67.25,-8.75,7600:478:2,0.81
Pagophilus,groenlandicus,67.75,-8.25,7600:478:3,0.86
Pagophilus,groenlandicus,67.75,-8.75,7600:478:4,0.88
Pagophilus,groenlandicus,67.25,-9.25,7600:479:1,0.85
Pagophilus,groenlandicus,67.25,-9.75,7600:479:2,0.85
Pagophilus,groenlandicus,67.75,-9.25,7600:479:3,0.89
Pagophilus,groenlandicus,67.75,-9.75,7600:479:4,0.89
Pagophilus,groenlandicus,68.25,-8.25,7600:488:1,0.84
Pagophilus,groenlandicus,68.25,-8.75,7600:488:2,0.87
Pagophilus,groenlandicus,68.75,-8.25,7600:488:3,0.83
Pagophilus,groenlandicus,68.75,-8.75,7600:488:4,0.84
Pagophilus,groenlandicus,68.25,-9.25,7600:489:1,0.86
Pagophilus,groenlandicus,68.25,-9.75,7600:489:2,0.84
Pagophilus,groenlandicus,68.75,-9.25,7600:489:3,0.85
Pagophilus,groenlandicus,68.75,-9.75,7600:489:4,0.84
Pagophilus,groenlandicus,69.25,-7.75,7600:497:2,0.83
Pagophilus,groenlandicus,69.75,-7.75,7600:497:4,0.83
Pagophilus,groenlandicus,69.25,-8.25,7600:498:1,0.84
Pagophilus,groenlandicus,69.25,-8.75,7600:498:2,0.84
Pagophilus,groenlandicus,69.75,-8.25,7600:498:3,0.83
Pagophilus,groenlandicus,69.75,-8.75,7600:498:4,0.84
Pagophilus,groenlandicus,69.25,-9.25,7600:499:1,0.85
Pagophilus,groenlandicus,64.25,-10.25,7601:140:1,0.82
Pagophilus,groenlandicus,64.25,-10.75,7601:140:2,0.81
Pagophilus,groenlandicus,64.75,-10.25,7601:140:3,0.87
Pagophilus,groenlandicus,64.75,-10.75,7601:140:4,0.87
Pagophilus,groenlandicus,64.75,-11.25,7601:141:3,0.88
Pagophilus,groenlandicus,64.75,-11.75,7601:141:4,0.89
Pagophilus,groenlandicus,64.25,-12.75,7601:142:2,0.81
Pagophilus,groenlandicus,64.75,-12.25,7601:142:3,0.91
Pagophilus,groenlandicus,64.75,-12.75,7601:142:4,0.93
Pagophilus,groenlandicus,64.25,-13.25,7601:143:1,0.85
Pagophilus,groenlandicus,64.75,-13.25,7601:143:3,0.83
Pagophilus,groenlandicus,64.25,-14.25,7601:144:1,0.85
Pagophilus,groenlandicus,63.25,-19.75,7601:239:2,0.82
Pagophilus,groenlandicus,63.75,-19.75,7601:239:4,0.89
Pagophilus,groenlandicus,64.25,-15.75,7601:245:2,0.83
Pagophilus,groenlandicus,64.25,-16.25,7601:246:1,0.82
Pagophilus,groenlandicus,65.25,-10.25,7601:350:1,0.91
Pagophilus,groenlandicus,65.25,-10.75,7601:350:2,0.91
Pagophilus,groenlandicus,65.75,-10.25,7601:350:3,0.92
Pagophilus,groenlandicus,65.75,-10.75,7601:350:4,0.92
Pagophilus,groenlandicus,65.25,-11.25,7601:351:1,0.92
Pagophilus,groenlandicus,65.25,-11.75,7601:351:2,0.93
Pagophilus,groenlandicus,65.75,-11.25,7601:351:3,0.92
Pagophilus,groenlandicus,65.75,-11.75,7601:351:4,0.93
Pagophilus,groenlandicus,65.25,-12.25,7601:352:1,0.94
Pagophilus,groenlandicus,65.25,-12.75,7601:352:2,0.95
Pagophilus,groenlandicus,65.75,-12.25,7601:352:3,0.94
Pagophilus,groenlandicus,65.75,-12.75,7601:352:4,0.95
Pagophilus,groenlandicus,65.25,-13.25,7601:353:1,0.96
Pagophilus,groenlandicus,65.75,-13.25,7601:353:3,0.97
Pagophilus,groenlandicus,65.75,-13.75,7601:353:4,0.98
Pagophilus,groenlandicus,65.75,-14.25,7601:354:3,1
Pagophilus,groenlandicus,66.25,-10.25,7601:360:1,0.9
Pagophilus,groenlandicus,66.25,-10.75,7601:360:2,0.9
Pagophilus,groenlandicus,66.75,-10.25,7601:360:3,0.86
Pagophilus,groenlandicus,66.75,-10.75,7601:360:4,0.86
Pagophilus,groenlandicus,66.25,-11.25,7601:361:1,0.93
Pagophilus,groenlandicus,66.25,-11.75,7601:361:2,0.94
Pagophilus,groenlandicus,66.75,-11.25,7601:361:3,0.87
Pagophilus,groenlandicus,66.75,-11.75,7601:361:4,0.89
Pagophilus,groenlandicus,66.25,-12.25,7601:362:1,0.94
Pagophilus,groenlandicus,66.25,-12.75,7601:362:2,0.95
Pagophilus,groenlandicus,66.75,-12.25,7601:362:3,0.94
Pagophilus,groenlandicus,66.75,-12.75,7601:362:4,0.94
Pagophilus,groenlandicus,66.25,-13.25,7601:363:1,0.95
Pagophilus,groenlandicus,66.25,-13.75,7601:363:2,0.95
Pagophilus,groenlandicus,66.75,-13.25,7601:363:3,0.95
Pagophilus,groenlandicus,66.75,-13.75,7601:363:4,0.95
Pagophilus,groenlandicus,66.25,-14.25,7601:364:1,0.95
Pagophilus,groenlandicus,66.25,-14.75,7601:364:2,0.97
Pagophilus,groenlandicus,66.75,-14.25,7601:364:3,0.96
Pagophilus,groenlandicus,66.75,-14.75,7601:364:4,0.96
Pagophilus,groenlandicus,67.25,-10.25,7601:370:1,0.84
Pagophilus,groenlandicus,67.25,-10.75,7601:370:2,0.85
Pagophilus,groenlandicus,67.75,-10.25,7601:370:3,0.83
Pagophilus,groenlandicus,67.25,-11.25,7601:371:1,0.84
Pagophilus,groenlandicus,67.25,-11.75,7601:371:2,0.83
Pagophilus,groenlandicus,67.75,-11.25,7601:371:3,0.82
Pagophilus,groenlandicus,67.75,-11.75,7601:371:4,0.8
Pagophilus,groenlandicus,67.25,-12.25,7601:372:1,0.83
Pagophilus,groenlandicus,67.25,-12.75,7601:372:2,0.84
Pagophilus,groenlandicus,67.75,-12.25,7601:372:3,0.8
Pagophilus,groenlandicus,67.25,-13.25,7601:373:1,0.94
Pagophilus,groenlandicus,67.25,-13.75,7601:373:2,0.95
Pagophilus,groenlandicus,67.75,-13.25,7601:373:3,0.81
Pagophilus,groenlandicus,67.75,-13.75,7601:373:4,0.86
Pagophilus,groenlandicus,67.25,-14.25,7601:374:1,0.96
Pagophilus,groenlandicus,67.25,-14.75,7601:374:2,0.97
Pagophilus,groenlandicus,67.75,-14.25,7601:374:3,0.93
Pagophilus,groenlandicus,67.75,-14.75,7601:374:4,0.94
Pagophilus,groenlandicus,68.25,-10.75,7601:380:2,0.81
Pagophilus,groenlandicus,68.25,-13.75,7601:383:2,0.86
Pagophilus,groenlandicus,68.75,-13.75,7601:383:4,0.82
Pagophilus,groenlandicus,68.25,-14.25,7601:384:1,0.89
Pagophilus,groenlandicus,68.25,-14.75,7601:384:2,0.9
Pagophilus,groenlandicus,68.75,-14.25,7601:384:3,0.86
Pagophilus,groenlandicus,68.75,-14.75,7601:384:4,0.86
Pagophilus,groenlandicus,69.75,-10.75,7601:390:4,0.85
Pagophilus,groenlandicus,69.25,-11.75,7601:391:2,0.88
Pagophilus,groenlandicus,69.75,-11.75,7601:391:4,0.88
Pagophilus,groenlandicus,69.25,-12.25,7601:392:1,0.88
Pagophilus,groenlandicus,69.75,-12.25,7601:392:3,0.88
Pagophilus,groenlandicus,69.75,-14.25,7601:394:3,0.81
Pagophilus,groenlandicus,69.75,-14.75,7601:394:4,0.86
Pagophilus,groenlandicus,66.75,-15.25,7601:465:3,0.96
Pagophilus,groenlandicus,66.75,-15.75,7601:465:4,0.96
Pagophilus,groenlandicus,66.25,-16.75,7601:466:2,1
Pagophilus,groenlandicus,66.75,-16.25,7601:466:3,0.96
Pagophilus,groenlandicus,66.75,-16.75,7601:466:4,0.96
Pagophilus,groenlandicus,66.25,-17.25,7601:467:1,0.98
Pagophilus,groenlandicus,66.25,-17.75,7601:467:2,0.96
Pagophilus,groenlandicus,66.75,-17.25,7601:467:3,0.95
Pagophilus,groenlandicus,66.75,-17.75,7601:467:4,0.95
Pagophilus,groenlandicus,66.25,-18.25,7601:468:1,0.95
Pagophilus,groenlandicus,66.25,-18.75,7601:468:2,0.95
Pagophilus,groenlandicus,66.75,-18.25,7601:468:3,0.96
Pagophilus,groenlandicus,66.75,-18.75,7601:468:4,0.97
Pagophilus,groenlandicus,66.25,-19.25,7601:469:1,0.94
Pagophilus,groenlandicus,66.25,-19.75,7601:469:2,0.93
Pagophilus,groenlandicus,66.75,-19.25,7601:469:3,0.99
Pagophilus,groenlandicus,66.75,-19.75,7601:469:4,0.99
Pagophilus,groenlandicus,67.25,-15.25,7601:475:1,0.97
Pagophilus,groenlandicus,67.25,-15.75,7601:475:2,0.97
Pagophilus,groenlandicus,67.75,-15.25,7601:475:3,0.95
Pagophilus,groenlandicus,67.75,-15.75,7601:475:4,0.97
Pagophilus,groenlandicus,67.25,-16.25,7601:476:1,0.97
Pagophilus,groenlandicus,67.25,-16.75,7601:476:2,0.98
Pagophilus,groenlandicus,67.75,-16.25,7601:476:3,0.97
Pagophilus,groenlandicus,67.75,-16.75,7601:476:4,0.97
Pagophilus,groenlandicus,67.25,-17.25,7601:477:1,0.99
Pagophilus,groenlandicus,67.25,-17.75,7601:477:2,0.99
Pagophilus,groenlandicus,67.75,-17.25,7601:477:3,0.98
Pagophilus,groenlandicus,67.75,-17.75,7601:477:4,1
Pagophilus,groenlandicus,67.25,-18.25,7601:478:1,1
Pagophilus,groenlandicus,67.25,-18.75,7601:478:2,1
Pagophilus,groenlandicus,67.75,-18.25,7601:478:3,1
Pagophilus,groenlandicus,67.75,-18.75,7601:478:4,1
Pagophilus,groenlandicus,67.25,-19.25,7601:479:1,1
Pagophilus,groenlandicus,67.25,-19.75,7601:479:2,1
Pagophilus,groenlandicus,67.75,-19.25,7601:479:3,1
Pagophilus,groenlandicus,67.75,-19.75,7601:479:4,1
Pagophilus,groenlandicus,68.25,-15.25,7601:485:1,0.91
Pagophilus,groenlandicus,68.25,-15.75,7601:485:2,0.91
Pagophilus,groenlandicus,68.75,-15.25,7601:485:3,0.87
Pagophilus,groenlandicus,68.75,-15.75,7601:485:4,0.94
Pagophilus,groenlandicus,68.25,-16.25,7601:486:1,0.93
Pagophilus,groenlandicus,68.25,-16.75,7601:486:2,0.95
Pagophilus,groenlandicus,68.75,-16.25,7601:486:3,0.96
Pagophilus,groenlandicus,68.75,-16.75,7601:486:4,0.99
Pagophilus,groenlandicus,68.25,-17.25,7601:487:1,0.97
Pagophilus,groenlandicus,68.25,-17.75,7601:487:2,0.99
Pagophilus,groenlandicus,68.75,-17.25,7601:487:3,0.99
Pagophilus,groenlandicus,68.75,-17.75,7601:487:4,1
Pagophilus,groenlandicus,68.25,-18.25,7601:488:1,1
Pagophilus,groenlandicus,68.25,-18.75,7601:488:2,1
Pagophilus,groenlandicus,68.75,-18.25,7601:488:3,1
Pagophilus,groenlandicus,68.75,-18.75,7601:488:4,1
Pagophilus,groenlandicus,68.25,-19.25,7601:489:1,1
Pagophilus,groenlandicus,68.25,-19.75,7601:489:2,1
Pagophilus,groenlandicus,68.75,-19.25,7601:489:3,1
Pagophilus,groenlandicus,68.75,-19.75,7601:489:4,0.98
Pagophilus,groenlandicus,69.25,-15.25,7601:495:1,0.87
Pagophilus,groenlandicus,69.25,-15.75,7601:495:2,0.9
Pagophilus,groenlandicus,69.75,-15.25,7601:495:3,0.91
Pagophilus,groenlandicus,69.75,-15.75,7601:495:4,0.95
Pagophilus,groenlandicus,69.25,-16.25,7601:496:1,0.95
Pagophilus,groenlandicus,69.25,-16.75,7601:496:2,0.98
Pagophilus,groenlandicus,69.75,-16.25,7601:496:3,0.97
Pagophilus,groenlandicus,69.75,-16.75,7601:496:4,1
Pagophilus,groenlandicus,69.25,-17.25,7601:497:1,1
Pagophilus,groenlandicus,69.25,-17.75,7601:497:2,1
Pagophilus,groenlandicus,69.75,-17.25,7601:497:3,0.99
Pagophilus,groenlandicus,69.75,-17.75,7601:497:4,0.96
Pagophilus,groenlandicus,69.25,-18.25,7601:498:1,1
Pagophilus,groenlandicus,69.25,-18.75,7601:498:2,0.94
Pagophilus,groenlandicus,69.75,-18.25,7601:498:3,0.96
Pagophilus,groenlandicus,69.75,-18.75,7601:498:4,1
Pagophilus,groenlandicus,69.25,-19.25,7601:499:1,1
Pagophilus,groenlandicus,69.25,-19.75,7601:499:2,1
Pagophilus,groenlandicus,69.75,-19.25,7601:499:3,1
Pagophilus,groenlandicus,69.75,-19.75,7601:499:4,1
Pagophilus,groenlandicus,63.25,-20.25,7602:130:1,0.86
Pagophilus,groenlandicus,63.25,-20.75,7602:130:2,0.85
Pagophilus,groenlandicus,63.75,-21.75,7602:131:4,0.81
Pagophilus,groenlandicus,63.75,-22.25,7602:132:3,0.86
Pagophilus,groenlandicus,63.75,-22.75,7602:132:4,0.82
Pagophilus,groenlandicus,64.75,-23.75,7602:143:4,0.82
Pagophilus,groenlandicus,64.75,-24.25,7602:144:3,0.8
Pagophilus,groenlandicus,65.75,-20.75,7602:350:4,0.83
Pagophilus,groenlandicus,68.25,-24.25,7602:384:1,1
Pagophilus,groenlandicus,68.25,-24.75,7602:384:2,1
Pagophilus,groenlandicus,68.75,-24.25,7602:384:3,1
Pagophilus,groenlandicus,68.75,-24.75,7602:384:4,1
Pagophilus,groenlandicus,69.25,-20.25,7602:390:1,1
Pagophilus,groenlandicus,69.25,-20.75,7602:390:2,1
Pagophilus,groenlandicus,69.75,-20.25,7602:390:3,1
Pagophilus,groenlandicus,69.75,-20.75,7602:390:4,1
Pagophilus,groenlandicus,69.25,-21.25,7602:391:1,1
Pagophilus,groenlandicus,69.25,-21.75,7602:391:2,1
Pagophilus,groenlandicus,69.75,-21.25,7602:391:3,1
Pagophilus,groenlandicus,69.75,-21.75,7602:391:4,1
Pagophilus,groenlandicus,69.25,-22.25,7602:392:1,1
Pagophilus,groenlandicus,69.25,-22.75,7602:392:2,1
Pagophilus,groenlandicus,69.75,-22.25,7602:392:3,1
Pagophilus,groenlandicus,69.75,-22.75,7602:392:4,1
Pagophilus,groenlandicus,69.25,-23.25,7602:393:1,1
Pagophilus,groenlandicus,69.25,-23.75,7602:393:2,1
Pagophilus,groenlandicus,69.75,-23.25,7602:393:3,1
Pagophilus,groenlandicus,69.25,-24.25,7602:394:1,1
Pagophilus,groenlandicus,69.25,-24.75,7602:394:2,1
Pagophilus,groenlandicus,65.25,-23.75,7602:353:2,0.86
Pagophilus,groenlandicus,65.25,-24.25,7602:354:1,0.83
Pagophilus,groenlandicus,66.25,-20.25,7602:360:1,0.93
Pagophilus,groenlandicus,66.25,-20.75,7602:360:2,0.93
Pagophilus,groenlandicus,66.75,-20.25,7602:360:3,0.98
Pagophilus,groenlandicus,66.75,-20.75,7602:360:4,0.99
Pagophilus,groenlandicus,66.25,-21.25,7602:361:1,0.92
Pagophilus,groenlandicus,66.75,-21.25,7602:361:3,0.97
Pagophilus,groenlandicus,66.75,-21.75,7602:361:4,0.93
Pagophilus,groenlandicus,66.75,-22.25,7602:362:3,0.91
Pagophilus,groenlandicus,66.75,-22.75,7602:362:4,0.89
Pagophilus,groenlandicus,66.25,-23.25,7602:363:1,0.8
Pagophilus,groenlandicus,66.75,-23.25,7602:363:3,0.9
Pagophilus,groenlandicus,66.75,-23.75,7602:363:4,0.92
Pagophilus,groenlandicus,66.75,-24.25,7602:364:3,0.95
Pagophilus,groenlandicus,66.75,-24.75,7602:364:4,0.98
Pagophilus,groenlandicus,67.25,-20.25,7602:370:1,1
Pagophilus,groenlandicus,67.25,-20.75,7602:370:2,1
Pagophilus,groenlandicus,67.75,-20.25,7602:370:3,1
Pagophilus,groenlandicus,67.75,-20.75,7602:370:4,1
Pagophilus,groenlandicus,67.25,-21.25,7602:371:1,1
Pagophilus,groenlandicus,67.25,-21.75,7602:371:2,1
Pagophilus,groenlandicus,67.75,-21.25,7602:371:3,1
Pagophilus,groenlandicus,67.75,-21.75,7602:371:4,1
Pagophilus,groenlandicus,67.25,-22.25,7602:372:1,1
Pagophilus,groenlandicus,67.25,-22.75,7602:372:2,1
Pagophilus,groenlandicus,67.75,-22.25,7602:372:3,1
Pagophilus,groenlandicus,67.75,-22.75,7602:372:4,1
Pagophilus,groenlandicus,67.25,-23.25,7602:373:1,1
Pagophilus,groenlandicus,67.25,-23.75,7602:373:2,1
Pagophilus,groenlandicus,67.75,-23.25,7602:373:3,1
Pagophilus,groenlandicus,67.75,-23.75,7602:373:4,1
Pagophilus,groenlandicus,67.25,-24.25,7602:374:1,1
Pagophilus,groenlandicus,67.25,-24.75,7602:374:2,1
Pagophilus,groenlandicus,67.75,-24.25,7602:374:3,1
Pagophilus,groenlandicus,67.75,-24.75,7602:374:4,0.97
Pagophilus,groenlandicus,68.25,-20.25,7602:380:1,1
Pagophilus,groenlandicus,68.25,-20.75,7602:380:2,1
Pagophilus,groenlandicus,68.75,-20.25,7602:380:3,0.98
Pagophilus,groenlandicus,68.75,-20.75,7602:380:4,0.99
Pagophilus,groenlandicus,68.25,-21.25,7602:381:1,1
Pagophilus,groenlandicus,68.25,-21.75,7602:381:2,1
Pagophilus,groenlandicus,68.75,-21.25,7602:381:3,0.99
Pagophilus,groenlandicus,68.75,-21.75,7602:381:4,1
Pagophilus,groenlandicus,68.25,-22.25,7602:382:1,1
Pagophilus,groenlandicus,68.25,-22.75,7602:382:2,1
Pagophilus,groenlandicus,68.75,-22.25,7602:382:3,0.98
Pagophilus,groenlandicus,68.75,-22.75,7602:382:4,0.97
Pagophilus,groenlandicus,68.25,-23.25,7602:383:1,0.97
Pagophilus,groenlandicus,68.25,-23.75,7602:383:2,0.95
Pagophilus,groenlandicus,68.75,-23.25,7602:383:3,1
Pagophilus,groenlandicus,68.75,-23.75,7602:383:4,1
Pagophilus,groenlandicus,65.75,-26.75,7602:456:4,0.8
Pagophilus,groenlandicus,65.75,-27.25,7602:457:3,0.82
Pagophilus,groenlandicus,65.75,-27.75,7602:457:4,0.84
Pagophilus,groenlandicus,65.75,-28.25,7602:458:3,0.87
Pagophilus,groenlandicus,65.75,-28.75,7602:458:4,0.96
Pagophilus,groenlandicus,65.25,-29.75,7602:459:2,0.82
Pagophilus,groenlandicus,65.75,-29.25,7602:459:3,1
Pagophilus,groenlandicus,65.75,-29.75,7602:459:4,1
Pagophilus,groenlandicus,66.25,-25.25,7602:465:1,0.84
Pagophilus,groenlandicus,66.25,-25.75,7602:465:2,0.88
Pagophilus,groenlandicus,66.75,-25.25,7602:465:3,1
Pagophilus,groenlandicus,66.75,-25.75,7602:465:4,1
Pagophilus,groenlandicus,66.25,-26.25,7602:466:1,0.96
Pagophilus,groenlandicus,66.25,-26.75,7602:466:2,1
Pagophilus,groenlandicus,66.75,-26.25,7602:466:3,1
Pagophilus,groenlandicus,66.75,-26.75,7602:466:4,1
Pagophilus,groenlandicus,66.25,-27.25,7602:467:1,1
Pagophilus,groenlandicus,66.25,-27.75,7602:467:2,1
Pagophilus,groenlandicus,66.75,-27.25,7602:467:3,1
Pagophilus,groenlandicus,66.75,-27.75,7602:467:4,1
Pagophilus,groenlandicus,66.25,-28.25,7602:468:1,1
Pagophilus,groenlandicus,66.25,-28.75,7602:468:2,1
Pagophilus,groenlandicus,66.75,-28.25,7602:468:3,1
Pagophilus,groenlandicus,66.75,-28.75,7602:468:4,1
Pagophilus,groenlandicus,66.25,-29.25,7602:469:1,1
Pagophilus,groenlandicus,66.25,-29.75,7602:469:2,1
Pagophilus,groenlandicus,66.75,-29.25,7602:469:3,1
Pagophilus,groenlandicus,66.75,-29.75,7602:469:4,1
Pagophilus,groenlandicus,67.25,-25.25,7602:475:1,1
Pagophilus,groenlandicus,67.25,-25.75,7602:475:2,1
Pagophilus,groenlandicus,67.75,-25.25,7602:475:3,1
Pagophilus,groenlandicus,67.75,-25.75,7602:475:4,1
Pagophilus,groenlandicus,67.25,-26.25,7602:476:1,1
Pagophilus,groenlandicus,67.25,-26.75,7602:476:2,1
Pagophilus,groenlandicus,67.75,-26.25,7602:476:3,1
Pagophilus,groenlandicus,67.75,-26.75,7602:476:4,1
Pagophilus,groenlandicus,67.25,-27.25,7602:477:1,1
Pagophilus,groenlandicus,67.25,-27.75,7602:477:2,1
Pagophilus,groenlandicus,67.75,-27.25,7602:477:3,1
Pagophilus,groenlandicus,67.75,-27.75,7602:477:4,1
Pagophilus,groenlandicus,67.25,-28.25,7602:478:1,1
Pagophilus,groenlandicus,67.25,-28.75,7602:478:2,1
Pagophilus,groenlandicus,67.75,-28.25,7602:478:3,1
Pagophilus,groenlandicus,67.75,-28.75,7602:478:4,1
Pagophilus,groenlandicus,67.25,-29.25,7602:479:1,1
Pagophilus,groenlandicus,67.25,-29.75,7602:479:2,1
Pagophilus,groenlandicus,67.75,-29.25,7602:479:3,1
Pagophilus,groenlandicus,67.75,-29.75,7602:479:4,1
Pagophilus,groenlandicus,68.25,-25.25,7602:485:1,1
Pagophilus,groenlandicus,68.25,-25.75,7602:485:2,1
Pagophilus,groenlandicus,68.75,-25.25,7602:485:3,1
Pagophilus,groenlandicus,68.75,-25.75,7602:485:4,1
Pagophilus,groenlandicus,68.25,-26.25,7602:486:1,1
Pagophilus,groenlandicus,68.25,-26.75,7602:486:2,1
Pagophilus,groenlandicus,68.75,-26.25,7602:486:3,1
Pagophilus,groenlandicus,68.75,-26.75,7602:486:4,1
Pagophilus,groenlandicus,68.25,-27.25,7602:487:1,1
Pagophilus,groenlandicus,68.25,-27.75,7602:487:2,1
Pagophilus,groenlandicus,68.75,-27.25,7602:487:3,1
Pagophilus,groenlandicus,68.25,-28.25,7602:488:1,1
Pagophilus,groenlandicus,68.25,-28.75,7602:488:2,1
Pagophilus,groenlandicus,68.25,-29.25,7602:489:1,1
Pagophilus,groenlandicus,68.25,-29.75,7602:489:2,1
Pagophilus,groenlandicus,64.75,-33.75,7603:143:4,0.86
Pagophilus,groenlandicus,64.25,-34.75,7603:144:2,0.84
Pagophilus,groenlandicus,64.75,-34.25,7603:144:3,0.9
Pagophilus,groenlandicus,64.75,-34.75,7603:144:4,0.93
Pagophilus,groenlandicus,62.25,-39.75,7603:229:2,0.83
Pagophilus,groenlandicus,63.75,-36.25,7603:236:3,0.85
Pagophilus,groenlandicus,63.75,-36.75,7603:236:4,0.88
Pagophilus,groenlandicus,63.25,-37.75,7603:237:2,0.86
Pagophilus,groenlandicus,63.75,-37.25,7603:237:3,0.94
Pagophilus,groenlandicus,63.75,-37.75,7603:237:4,1
Pagophilus,groenlandicus,63.25,-38.25,7603:238:1,0.87
Pagophilus,groenlandicus,63.25,-38.75,7603:238:2,0.88
Pagophilus,groenlandicus,63.75,-38.25,7603:238:3,1
Pagophilus,groenlandicus,63.75,-38.75,7603:238:4,1
Pagophilus,groenlandicus,63.25,-39.25,7603:239:1,0.9
Pagophilus,groenlandicus,63.25,-39.75,7603:239:2,0.98
Pagophilus,groenlandicus,63.75,-39.25,7603:239:3,1
Pagophilus,groenlandicus,63.75,-39.75,7603:239:4,1
Pagophilus,groenlandicus,64.25,-35.25,7603:245:1,0.87
Pagophilus,groenlandicus,64.25,-35.75,7603:245:2,0.91
Pagophilus,groenlandicus,64.75,-35.25,7603:245:3,0.99
Pagophilus,groenlandicus,64.75,-35.75,7603:245:4,1
Pagophilus,groenlandicus,64.25,-36.25,7603:246:1,0.94
Pagophilus,groenlandicus,64.25,-36.75,7603:246:2,0.97
Pagophilus,groenlandicus,64.75,-36.25,7603:246:3,1
Pagophilus,groenlandicus,64.75,-36.75,7603:246:4,1
Pagophilus,groenlandicus,64.25,-37.25,7603:247:1,1
Pagophilus,groenlandicus,64.25,-37.75,7603:247:2,1
Pagophilus,groenlandicus,64.75,-37.25,7603:247:3,1
Pagophilus,groenlandicus,64.75,-37.75,7603:247:4,1
Pagophilus,groenlandicus,64.25,-38.25,7603:248:1,1
Pagophilus,groenlandicus,64.25,-38.75,7603:248:2,1
Pagophilus,groenlandicus,64.75,-38.25,7603:248:3,1
Pagophilus,groenlandicus,64.75,-38.75,7603:248:4,1
Pagophilus,groenlandicus,64.25,-39.25,7603:249:1,1
Pagophilus,groenlandicus,64.25,-39.75,7603:249:2,1
Pagophilus,groenlandicus,64.75,-39.25,7603:249:3,1
Pagophilus,groenlandicus,64.75,-39.75,7603:249:4,1
Pagophilus,groenlandicus,65.25,-30.25,7603:350:1,0.83
Pagophilus,groenlandicus,65.25,-30.75,7603:350:2,0.84
Pagophilus,groenlandicus,65.75,-30.25,7603:350:3,1
Pagophilus,groenlandicus,65.75,-30.75,7603:350:4,1
Pagophilus,groenlandicus,65.25,-31.25,7603:351:1,0.85
Pagophilus,groenlandicus,65.25,-31.75,7603:351:2,0.87
Pagophilus,groenlandicus,65.75,-31.25,7603:351:3,1
Pagophilus,groenlandicus,65.75,-31.75,7603:351:4,1
Pagophilus,groenlandicus,65.25,-32.25,7603:352:1,0.89
Pagophilus,groenlandicus,65.25,-32.75,7603:352:2,0.93
Pagophilus,groenlandicus,65.75,-32.25,7603:352:3,1
Pagophilus,groenlandicus,65.75,-32.75,7603:352:4,1
Pagophilus,groenlandicus,65.25,-33.25,7603:353:1,0.98
Pagophilus,groenlandicus,65.25,-33.75,7603:353:2,1
Pagophilus,groenlandicus,65.75,-33.25,7603:353:3,1
Pagophilus,groenlandicus,65.75,-33.75,7603:353:4,1
Pagophilus,groenlandicus,65.25,-34.25,7603:354:1,1
Pagophilus,groenlandicus,65.25,-34.75,7603:354:2,1
Pagophilus,groenlandicus,65.75,-34.25,7603:354:3,1
Pagophilus,groenlandicus,65.75,-34.75,7603:354:4,1
Pagophilus,groenlandicus,66.25,-30.25,7603:360:1,1
Pagophilus,groenlandicus,66.25,-30.75,7603:360:2,1
Pagophilus,groenlandicus,66.75,-30.25,7603:360:3,1
Pagophilus,groenlandicus,66.75,-30.75,7603:360:4,1
Pagophilus,groenlandicus,66.25,-31.25,7603:361:1,1
Pagophilus,groenlandicus,66.25,-31.75,7603:361:2,1
Pagophilus,groenlandicus,66.75,-31.25,7603:361:3,1
Pagophilus,groenlandicus,66.75,-31.75,7603:361:4,1
Pagophilus,groenlandicus,66.25,-32.25,7603:362:1,1
Pagophilus,groenlandicus,66.25,-32.75,7603:362:2,1
Pagophilus,groenlandicus,66.75,-32.25,7603:362:3,1
Pagophilus,groenlandicus,66.75,-32.75,7603:362:4,1
Pagophilus,groenlandicus,66.25,-33.25,7603:363:1,1
Pagophilus,groenlandicus,66.25,-33.75,7603:363:2,1
Pagophilus,groenlandicus,66.75,-33.25,7603:363:3,1
Pagophilus,groenlandicus,66.75,-33.75,7603:363:4,1
Pagophilus,groenlandicus,66.25,-34.25,7603:364:1,1
Pagophilus,groenlandicus,66.25,-34.75,7603:364:2,1
Pagophilus,groenlandicus,66.75,-34.25,7603:364:3,0.87
Pagophilus,groenlandicus,67.25,-30.25,7603:370:1,1
Pagophilus,groenlandicus,67.25,-30.75,7603:370:2,1
