Commonname,Validname,Family,Class,Order,CenterLat,CenterLong,RES,Study_area
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.750000000000000,147.250000000000000,0.020000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.750000000000000,147.750000000000000,0.030000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.250000000000000,148.250000000000000,0.030000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.250000000000000,148.750000000000000,0.030000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.750000000000000,148.250000000000000,0.050000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.750000000000000,148.750000000000000,0.040000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.250000000000000,149.250000000000000,0.020000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.250000000000000,149.750000000000000,0.020000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.750000000000000,149.250000000000000,0.040000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,41.750000000000000,149.750000000000000,0.040000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,145.250000000000000,0.160000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,145.750000000000000,0.110000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,145.250000000000000,0.370000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,145.750000000000000,0.320000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,146.250000000000000,0.060000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,146.250000000000000,0.240000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,146.750000000000000,0.160000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,147.250000000000000,0.050000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,148.250000000000000,0.030000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,148.750000000000000,0.050000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,149.250000000000000,0.060000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.250000000000000,149.750000000000000,0.070000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,149.250000000000000,0.050000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,42.750000000000000,149.750000000000000,0.080000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.250000000000000,145.250000000000000,0.360000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.250000000000000,145.750000000000000,0.430000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,145.250000000000000,0.410000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,145.750000000000000,0.420000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.250000000000000,146.250000000000000,0.490000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.250000000000000,146.750000000000000,0.440000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,146.250000000000000,0.500000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,146.750000000000000,0.580000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.250000000000000,147.250000000000000,0.290000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.250000000000000,147.750000000000000,0.160000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,147.250000000000000,0.640000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,147.750000000000000,0.510000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,148.250000000000000,0.300000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,43.750000000000000,148.750000000000000,0.110000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,145.250000000000000,0.520000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,145.750000000000000,0.500000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,145.250000000000000,0.470000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,145.750000000000000,0.360000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,146.250000000000000,0.590000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,146.750000000000000,0.650000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,146.250000000000000,0.500000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,146.750000000000000,0.620000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,147.250000000000000,0.660000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,147.750000000000000,0.720000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,147.250000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,147.750000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,148.250000000000000,0.660000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,148.750000000000000,0.440000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,148.250000000000000,0.730000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,148.750000000000000,0.720000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.250000000000000,149.250000000000000,0.180000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,149.250000000000000,0.580000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,44.750000000000000,149.750000000000000,0.400000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,140.250000000000000,0.110000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,140.750000000000000,0.100000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,140.250000000000000,0.170000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,140.750000000000000,0.150000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,141.250000000000000,0.110000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,141.750000000000000,0.270000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,141.250000000000000,0.210000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,141.750000000000000,0.350000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,142.250000000000000,0.460000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,142.750000000000000,0.570000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,142.250000000000000,0.520000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,142.750000000000000,0.640000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,143.250000000000000,0.650000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,143.750000000000000,0.680000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,143.250000000000000,0.660000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,143.750000000000000,0.680000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,144.250000000000000,0.630000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.250000000000000,144.750000000000000,0.550000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,144.250000000000000,0.590000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,45.750000000000000,144.750000000000000,0.440000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,140.250000000000000,0.190000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,140.750000000000000,0.190000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,140.250000000000000,0.260000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,140.750000000000000,0.260000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,141.250000000000000,0.290000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,141.750000000000000,0.440000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,141.250000000000000,0.330000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,141.750000000000000,0.440000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,142.250000000000000,0.550000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,142.750000000000000,0.600000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,142.250000000000000,0.580000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,142.750000000000000,0.600000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,143.250000000000000,0.570000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,143.750000000000000,0.590000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,143.250000000000000,0.540000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,143.750000000000000,0.620000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,144.250000000000000,0.490000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.250000000000000,144.750000000000000,0.360000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,144.250000000000000,0.500000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,46.750000000000000,144.750000000000000,0.410000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,140.250000000000000,0.410000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,140.750000000000000,0.350000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,140.250000000000000,0.510000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,140.750000000000000,0.480000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,141.250000000000000,0.380000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,141.750000000000000,0.460000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,141.250000000000000,0.500000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,141.750000000000000,0.560000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,142.250000000000000,0.610000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,142.750000000000000,0.620000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,142.250000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,142.750000000000000,0.630000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,143.250000000000000,0.590000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,143.750000000000000,0.740000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,143.250000000000000,0.710000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,143.750000000000000,0.810000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,144.250000000000000,0.580000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.250000000000000,144.750000000000000,0.530000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,144.250000000000000,0.780000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,47.750000000000000,144.750000000000000,0.760000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,140.250000000000000,0.620000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,140.750000000000000,0.560000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,140.250000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,140.750000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,141.250000000000000,0.560000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,141.750000000000000,0.610000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,141.250000000000000,0.630000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,141.750000000000000,0.660000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,142.250000000000000,0.700000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,142.750000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,142.250000000000000,0.720000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,142.750000000000000,0.690000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,143.250000000000000,0.710000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,143.750000000000000,0.830000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,143.250000000000000,0.650000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,143.750000000000000,0.720000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,144.250000000000000,0.860000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.250000000000000,144.750000000000000,0.920000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,144.250000000000000,0.790000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,48.750000000000000,144.750000000000000,0.890000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,49.250000000000000,140.250000000000000,0.750000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,49.250000000000000,140.750000000000000,0.740000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,49.750000000000000,140.250000000000000,0.770000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,49.750000000000000,140.750000000000000,0.780000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,49.250000000000000,141.250000000000000,0.670000000000000,N
Bowhead whale,Balaena mysticetus,Balaenidae,Mammalia,Cetartiodactyla,49.250000000000000,141.750000000000000,0.670000000000000,N
